student_id,job_id,match_score,is_match,gender,region,background,company_size
10,32,46.94444444444444,0,F,Tier1,Civil,SME
10,13,48.33333333333333,0,F,Tier1,Civil,Large
11,49,77.63888888888889,1,M,Tier2,Mechanical,SME
11,86,80.0,1,M,Tier2,Mechanical,SME
11,60,69.31372549019608,0,M,Tier2,Mechanical,Large
11,46,86.83823529411765,0,M,Tier2,Mechanical,Large
11,71,73.15359477124183,1,M,Tier2,Mechanical,SME
11,64,72.57352941176471,1,M,Tier2,Mechanical,Startup
11,2,65.83333333333333,0,M,Tier2,Mechanical,Large
11,93,75.41666666666666,1,M,Tier2,Mechanical,SME
11,48,75.30882352941177,1,M,Tier2,Mechanical,Startup
11,96,68.82352941176471,0,M,Tier2,Mechanical,Startup
11,94,79.6078431372549,1,M,Tier2,Mechanical,Large
11,21,74.68137254901961,1,M,Tier2,Mechanical,Large
11,23,88.75,1,M,Tier2,Mechanical,Large
11,6,56.111111111111114,0,M,Tier2,Mechanical,SME
11,98,75.0326797385621,1,M,Tier2,Mechanical,Startup
11,12,62.254901960784316,0,M,Tier2,Mechanical,Startup
11,40,72.6470588235294,1,M,Tier2,Mechanical,Startup
11,74,86.48692810457516,1,M,Tier2,Mechanical,Large
11,1,64.30555555555556,0,M,Tier2,Mechanical,SME
11,25,59.50980392156863,0,M,Tier2,Mechanical,SME
12,68,82.13888888888889,1,F,Tier1,ECE,SME
12,99,81.33333333333334,0,F,Tier1,ECE,Large
12,5,67.69444444444444,1,F,Tier1,ECE,SME
12,40,74.5,1,F,Tier1,ECE,Startup
12,23,77.69444444444444,1,F,Tier1,ECE,Large
12,69,75.23333333333333,1,F,Tier1,ECE,SME
12,25,59.5,0,F,Tier1,ECE,SME
12,55,70.33333333333333,1,F,Tier1,ECE,SME
12,98,62.83333333333333,0,F,Tier1,ECE,Startup
12,24,65.66013071895425,0,F,Tier1,ECE,SME
12,30,73.94444444444444,1,F,Tier1,ECE,Startup
12,66,69.94444444444444,0,F,Tier1,ECE,SME
12,56,82.16666666666667,1,F,Tier1,ECE,Startup
12,13,70.61111111111111,1,F,Tier1,ECE,Large
12,59,68.1781045751634,0,F,Tier1,ECE,Startup
12,63,87.74074074074073,1,F,Tier1,ECE,SME
12,76,71.30555555555556,1,F,Tier1,ECE,Large
12,65,71.44444444444444,1,F,Tier1,ECE,Large
12,71,73.66666666666667,0,F,Tier1,ECE,SME
12,84,71.09313725490196,0,F,Tier1,ECE,Startup
13,89,77.40626110486659,1,M,Tier1,Other,SME
13,62,62.867632900477844,0,M,Tier1,Other,SME
13,27,62.23890398381714,0,M,Tier1,Other,SME
13,47,80.70893591747662,1,M,Tier1,Other,SME
13,44,65.97427360241402,0,M,Tier1,Other,Large
13,41,86.3556620153987,1,M,Tier1,Other,SME
13,74,80.81871345029239,1,M,Tier1,Other,Large
13,77,66.94788441692467,0,M,Tier1,Other,Startup
13,32,74.31637870971484,1,M,Tier1,Other,SME
13,9,69.80435658752963,0,M,Tier1,Other,Startup
13,10,83.44714800917902,1,M,Tier1,Other,SME
13,99,65.6933940332222,0,M,Tier1,Other,Large
13,93,77.30263157894737,1,M,Tier1,Other,SME
13,24,74.89871570167745,1,M,Tier1,Other,SME
13,16,69.23202614379085,0,M,Tier1,Other,Startup
13,11,85.19736842105263,1,M,Tier1,Other,SME
13,98,73.15359477124183,1,M,Tier1,Other,Startup
13,25,72.1078431372549,1,M,Tier1,Other,SME
13,100,64.7875816993464,0,M,Tier1,Other,Large
13,31,78.71671826625386,1,M,Tier1,Other,Large
14,5,82.94575163398693,1,M,Tier2,Civil,SME
14,35,74.19145166838666,1,M,Tier2,Civil,Startup
14,55,75.16754385964913,1,M,Tier2,Civil,SME
14,36,79.17941176470589,1,M,Tier2,Civil,SME
14,62,66.25529182433208,0,M,Tier2,Civil,SME
14,92,75.99124527003784,1,M,Tier2,Civil,SME
14,76,73.29146886824904,1,M,Tier2,Civil,Large
14,10,52.076668409321094,0,M,Tier2,Civil,SME
14,41,80.33137254901962,1,M,Tier2,Civil,SME
14,14,60.65,0,M,Tier2,Civil,Large
14,13,74.63692810457516,1,M,Tier2,Civil,Large
14,45,70.84650842793258,1,M,Tier2,Civil,SME
14,32,75.31617933723197,1,M,Tier2,Civil,SME
14,19,75.45564155486755,1,M,Tier2,Civil,Startup
14,42,67.7968008255934,0,M,Tier2,Civil,Large
14,4,78.03074537680357,1,M,Tier2,Civil,Startup
14,16,84.2338779956427,1,M,Tier2,Civil,Startup
14,46,65.35860566448801,0,M,Tier2,Civil,Large
14,2,84.35915032679739,1,M,Tier2,Civil,Large
14,88,71.7202614379085,1,M,Tier2,Civil,Large
15,83,81.87297535701812,1,M,Tier2,IT,Startup
15,31,80.77549019607844,1,M,Tier2,IT,Large
15,51,67.55153459151353,1,M,Tier2,IT,Large
15,30,85.50925925925927,1,M,Tier2,IT,Startup
15,4,66.628497625538,0,M,Tier2,IT,Startup
15,81,74.63235294117648,1,M,Tier2,IT,Startup
15,80,81.80555555555556,1,M,Tier2,IT,SME
15,27,77.10205554566235,1,M,Tier2,IT,SME
15,68,78.88450216248954,1,M,Tier2,IT,SME
15,11,76.88235294117646,1,M,Tier2,IT,SME
15,1,85.25054466230937,1,M,Tier2,IT,SME
15,65,65.19117647058823,0,M,Tier2,IT,Large
15,3,76.24674642807295,0,M,Tier2,IT,Large
15,92,84.25,1,M,Tier2,IT,SME
15,29,59.99609008051175,1,M,Tier2,IT,Startup
15,35,84.25,1,M,Tier2,IT,Startup
15,2,69.22645441975199,0,M,Tier2,IT,Large
15,14,70.68837216908724,1,M,Tier2,IT,Large
15,18,82.25,1,M,Tier2,IT,SME
15,97,69.59010314470417,0,M,Tier2,IT,SME
16,70,43.97631578947369,0,M,Tier1,Mechanical,SME
16,72,37.2,0,M,Tier1,Mechanical,Startup
16,26,40.22631578947369,0,M,Tier1,Mechanical,Large
16,54,40.708771929824564,0,M,Tier1,Mechanical,SME
16,16,51.47631578947369,0,M,Tier1,Mechanical,Startup
16,91,36.958771929824564,0,M,Tier1,Mechanical,SME
16,2,47.89788441692467,0,M,Tier1,Mechanical,Large
16,57,45.09473684210526,0,M,Tier1,Mechanical,SME
16,40,67.26578947368422,0,M,Tier1,Mechanical,Startup
16,45,46.96315789473685,0,M,Tier1,Mechanical,SME
16,28,27.2,0,M,Tier1,Mechanical,Large
16,96,54.10789473684211,0,M,Tier1,Mechanical,Startup
16,51,39.12982456140351,0,M,Tier1,Mechanical,Large
16,42,53.521981424148606,0,M,Tier1,Mechanical,Large
16,71,47.89788441692467,0,M,Tier1,Mechanical,SME
16,25,51.47631578947369,0,M,Tier1,Mechanical,SME
16,98,41.23508771929825,0,M,Tier1,Mechanical,Startup
16,27,27.2,0,M,Tier1,Mechanical,SME
16,3,50.16826625386997,0,M,Tier1,Mechanical,Large
16,29,58.25263157894737,0,M,Tier1,Mechanical,Startup
17,34,62.20521155830753,1,M,Tier3,Other,Large
17,33,80.86686539753259,0,M,Tier3,Other,Large
17,59,59.33859649122807,0,M,Tier3,Other,Startup
17,47,56.24309958502527,0,M,Tier3,Other,SME
17,31,60.752683178534575,0,M,Tier3,Other,Large
17,88,80.14853801169592,1,M,Tier3,Other,Large
17,38,66.68921568627452,0,M,Tier3,Other,SME
17,16,59.54869281045752,0,M,Tier3,Other,Startup
17,25,62.42450980392157,0,M,Tier3,Other,SME
17,87,75.34378914674186,1,M,Tier3,Other,SME
17,41,70.88039215686274,1,M,Tier3,Other,SME
17,89,70.26498617592401,1,M,Tier3,Other,SME
17,30,58.441021671826626,0,M,Tier3,Other,Startup
17,37,69.83137254901962,0,M,Tier3,Other,SME
17,43,60.49210526315789,0,M,Tier3,Other,Startup
17,27,73.34324308996229,1,M,Tier3,Other,SME
17,19,56.17706908766686,0,M,Tier3,Other,Startup
17,11,62.53157894736842,0,M,Tier3,Other,SME
17,52,59.632872377807224,0,M,Tier3,Other,Startup
17,95,53.23333333333333,0,M,Tier3,Other,Startup
18,45,69.31871345029239,0,F,Metro,Other,SME
18,42,72.7485380116959,1,F,Metro,Other,Large
18,46,75.61890838206628,1,F,Metro,Other,Large
18,11,81.0233918128655,1,F,Metro,Other,SME
18,83,76.37426900584796,1,F,Metro,Other,Startup
18,98,68.75,0,F,Metro,Other,Startup
18,88,76.35964912280701,1,F,Metro,Other,Large
18,48,63.88630890952872,0,F,Metro,Other,Startup
18,31,82.28508771929825,1,F,Metro,Other,Large
18,32,67.44668042655658,0,F,Metro,Other,SME
18,79,74.29093567251462,1,F,Metro,Other,SME
18,36,82.91666666666666,1,F,Metro,Other,SME
18,96,67.06871345029239,0,F,Metro,Other,Startup
18,53,78.70614035087719,1,F,Metro,Other,Large
18,33,85.83333333333334,1,F,Metro,Other,Large
18,50,78.52382180942553,1,F,Metro,Other,Startup
18,23,86.31578947368422,1,F,Metro,Other,Large
18,61,56.25,0,F,Metro,Other,SME
18,4,77.5515995872033,1,F,Metro,Other,Startup
18,86,69.80263157894737,0,F,Metro,Other,SME
19,67,66.36960784313726,0,M,Tier3,IT,Startup
19,91,57.084137951387014,0,M,Tier3,IT,SME
19,84,66.61264152130767,0,M,Tier3,IT,Startup
19,37,62.86470588235294,0,M,Tier3,IT,SME
19,7,71.99705882352941,1,M,Tier3,IT,Startup
19,90,72.52156862745097,1,M,Tier3,IT,SME
19,49,69.71111111111111,0,M,Tier3,IT,SME
19,17,67.49705882352941,0,M,Tier3,IT,Startup
19,6,67.66045751633986,0,M,Tier3,IT,SME
19,53,81.08281555170463,1,M,Tier3,IT,Large
19,55,67.92659156085031,0,M,Tier3,IT,SME
19,81,65.34019607843138,1,M,Tier3,IT,Startup
19,61,42.7201289276394,0,M,Tier3,IT,SME
19,28,71.35,1,M,Tier3,IT,Large
19,27,65.05290650884538,0,M,Tier3,IT,SME
19,79,68.99765321263435,0,M,Tier3,IT,SME
19,11,75.80588235294117,1,M,Tier3,IT,SME
19,44,65.81269993205183,0,M,Tier3,IT,Large
19,45,63.17843137254902,0,M,Tier3,IT,SME
19,33,78.8613585377779,1,M,Tier3,IT,Large
20,21,69.23235294117647,0,F,Metro,Mechanical,Large
20,16,66.65555555555555,0,F,Metro,Mechanical,Startup
20,40,69.43333333333332,0,F,Metro,Mechanical,Startup
20,70,76.6,1,F,Metro,Mechanical,SME
20,11,69.6735294117647,0,F,Metro,Mechanical,SME
20,3,77.1,1,F,Metro,Mechanical,Large
20,64,66.51666666666667,0,F,Metro,Mechanical,Startup
20,55,69.7764705882353,0,F,Metro,Mechanical,SME
20,78,69.93333333333334,0,F,Metro,Mechanical,Large
20,41,84.85,1,F,Metro,Mechanical,SME
20,90,66.18333333333334,0,F,Metro,Mechanical,SME
20,29,71.51666666666665,1,F,Metro,Mechanical,Startup
20,22,75.18333333333332,1,F,Metro,Mechanical,SME
20,61,48.6,0,F,Metro,Mechanical,SME
20,89,68.7470588235294,0,F,Metro,Mechanical,SME
20,100,63.32222222222222,0,F,Metro,Mechanical,Large
20,14,61.1,0,F,Metro,Mechanical,Large
20,32,63.77156862745098,0,F,Metro,Mechanical,SME
20,51,70.7078431372549,1,F,Metro,Mechanical,Large
20,6,70.21111111111111,1,F,Metro,Mechanical,SME
21,76,57.766666666666666,0,M,Metro,Civil,Large
21,51,60.61315789473685,0,M,Metro,Civil,Large
21,56,56.77982456140351,0,M,Metro,Civil,Startup
21,89,60.24473684210527,0,M,Metro,Civil,SME
21,92,63.376315789473686,0,M,Metro,Civil,SME
21,55,56.18333333333334,0,M,Metro,Civil,SME
21,50,66.5078947368421,0,M,Metro,Civil,Startup
21,47,67.88654970760234,1,M,Metro,Civil,SME
21,72,85.6,1,M,Metro,Civil,Startup
21,74,73.44649122807017,1,M,Metro,Civil,Large
21,23,77.72280701754386,1,M,Metro,Civil,Large
21,100,65.20087719298245,0,M,Metro,Civil,Large
21,43,52.62777777777778,0,M,Metro,Civil,Startup
21,57,52.35,0,M,Metro,Civil,SME
21,86,62.613157894736844,0,M,Metro,Civil,SME
21,94,59.89385964912281,0,M,Metro,Civil,Large
21,41,74.38947368421051,1,M,Metro,Civil,SME
21,38,55.24473684210526,0,M,Metro,Civil,SME
21,63,71.28274853801169,1,M,Metro,Civil,SME
21,66,58.709649122807015,0,M,Metro,Civil,SME
22,59,62.752941176470586,0,M,Tier3,CSE,Startup
22,95,48.4,0,M,Tier3,CSE,Startup
22,49,62.84444444444444,0,M,Tier3,CSE,SME
22,88,57.10915032679738,0,M,Tier3,CSE,Large
22,96,60.97352941176471,0,M,Tier3,CSE,Startup
22,4,50.67450980392157,0,M,Tier3,CSE,Startup
22,8,45.99803921568627,0,M,Tier3,CSE,Large
22,35,59.92777777777778,0,M,Tier3,CSE,Startup
22,34,49.28235294117648,0,M,Tier3,CSE,Large
22,33,44.23333333333333,0,M,Tier3,CSE,Large
22,77,44.08627450980392,0,M,Tier3,CSE,Startup
22,43,51.31666666666667,0,M,Tier3,CSE,Startup
22,75,72.22352941176472,1,M,Tier3,CSE,Startup
22,61,34.65,0,M,Tier3,CSE,SME
22,29,58.4,0,M,Tier3,CSE,Startup
22,9,42.174509803921566,0,M,Tier3,CSE,Startup
22,97,46.24313725490196,0,M,Tier3,CSE,SME
22,72,62.06666666666667,0,M,Tier3,CSE,Startup
22,99,57.24803921568627,0,M,Tier3,CSE,Large
22,82,47.98333333333333,0,M,Tier3,CSE,Startup
23,20,42.76666666666667,0,M,Metro,Mechanical,SME
23,98,44.7764705882353,0,M,Metro,Mechanical,Startup
23,65,39.31895424836602,0,M,Metro,Mechanical,Large
23,30,55.12777777777778,0,M,Metro,Mechanical,Startup
23,6,75.04063180827886,1,M,Metro,Mechanical,SME
23,41,58.69803921568627,1,M,Metro,Mechanical,SME
23,22,46.1,0,M,Metro,Mechanical,SME
23,35,45.498148148148154,0,M,Metro,Mechanical,Startup
23,95,45.36470588235294,0,M,Metro,Mechanical,Startup
23,80,47.62777777777779,0,M,Metro,Mechanical,SME
23,1,58.480174291939,0,M,Metro,Mechanical,SME
23,91,55.775925925925925,0,M,Metro,Mechanical,SME
23,96,65.12777777777778,0,M,Metro,Mechanical,Startup
23,53,37.475272331154684,0,M,Metro,Mechanical,Large
23,77,31.225272331154684,0,M,Metro,Mechanical,Startup
23,25,68.46111111111111,0,M,Metro,Mechanical,SME
23,61,29.85,0,M,Metro,Mechanical,SME
23,13,48.69803921568627,0,M,Metro,Mechanical,Large
23,46,45.707843137254905,0,M,Metro,Mechanical,Large
23,12,54.38703703703704,0,M,Metro,Mechanical,Startup
24,39,95.29411764705883,1,F,Tier2,IT,Large
24,27,100.0,1,F,Tier2,IT,SME
24,83,60.51470588235294,0,F,Tier2,IT,Startup
24,22,84.42337461300309,1,F,Tier2,IT,SME
24,40,73.17337461300309,1,F,Tier2,IT,Startup
24,25,55.939112487100104,0,F,Tier2,IT,SME
24,81,66.97884416924666,0,F,Tier2,IT,Startup
24,70,64.26470588235294,0,F,Tier2,IT,SME
24,3,79.21826625386997,1,F,Tier2,IT,Large
24,99,72.77089783281734,1,F,Tier2,IT,Large
24,67,87.61609907120743,1,F,Tier2,IT,Startup
24,41,64.53947368421052,0,F,Tier2,IT,SME
24,14,83.52941176470588,1,F,Tier2,IT,Large
24,55,60.34313725490196,0,F,Tier2,IT,SME
24,66,60.96491228070175,0,F,Tier2,IT,SME
24,12,58.33333333333333,0,F,Tier2,IT,Startup
24,20,67.39551083591331,0,F,Tier2,IT,SME
24,19,57.15686274509804,0,F,Tier2,IT,Startup
24,98,74.44788441692467,1,F,Tier2,IT,Startup
24,5,63.14628482972136,0,F,Tier2,IT,SME
25,6,51.52777777777778,0,M,Tier2,Other,SME
25,20,27.5,0,M,Tier2,Other,SME
25,45,42.358823529411765,0,M,Tier2,Other,SME
25,100,45.97222222222222,0,M,Tier2,Other,Large
25,40,48.75,0,M,Tier2,Other,Startup
25,88,45.83333333333333,0,M,Tier2,Other,Large
25,74,59.80555555555556,0,M,Tier2,Other,Large
25,22,39.5,0,M,Tier2,Other,SME
25,44,52.26470588235294,0,M,Tier2,Other,Large
25,13,33.33333333333333,0,M,Tier2,Other,Large
25,89,40.0,0,M,Tier2,Other,SME
25,61,26.25,0,M,Tier2,Other,SME
25,39,50.0,0,M,Tier2,Other,Large
25,55,44.68137254901961,0,M,Tier2,Other,SME
25,37,46.5,0,M,Tier2,Other,SME
25,77,41.76470588235294,0,M,Tier2,Other,Startup
25,63,46.25,0,M,Tier2,Other,SME
25,69,58.55,0,M,Tier2,Other,SME
25,76,63.82352941176471,0,M,Tier2,Other,Large
25,11,48.5,0,M,Tier2,Other,SME
26,68,62.77777777777778,0,M,Tier3,Civil,SME
26,97,70.09803921568628,1,M,Tier3,Civil,SME
26,39,35.0,0,M,Tier3,Civil,Large
26,46,45.86601307189542,0,M,Tier3,Civil,Large
